tweet_id,Disease,Label,Text,Username
4351258806,Influenza,0,Are you worried about the Swine Flu? Take the poll at www.ktar.com,krisjar
4352197304,Influenza,0,We're getting flu shots right now. Ouch!,amandaandtravis
3838199510,Influenza,0,"[REUTERS]: H1N1 flu stops Italians kissing saint's blood: NAPLES, Italy (Reuters) - Fear of H1N1 flu w.. http://bit.ly/Ods8G",wcompanyportal
3839216109,Influenza,0,is getting very concerned with all the bogus piggy flu propaganda being put out by the media. Fascist thugs. #fb,tpfultz
3841522209,Influenza,0,RT @FitnessMagazine: Worried about the swine flu? These resources will help you protect yourself & your kids from H1N1 http://bit.ly/1w3ibj,AubieFit
3841602203,Influenza,0,"""Swine flu jab link to killer nerve disease: neurologists' concern of 25+ US deaths leaked"" ( http://bit.ly/f86ou )",joyfulnoyz
3842126414,Influenza,0,College students: URGENT Concerned with Swine Flu? http://tiny.cc/8DLC1 Order Info:Distrib Name C Eden ID# 6754618,C_Eden
3842708113,Influenza,0,"RT @NaturalHealth4u: You won't want to miss  ""Who's Afraid of the Big Bad Flu"" Free Webinar tomorrow 9/9!! Sign up now: http://bit.ly/u9Tjf",autismmom07
3842943811,Influenza,0,Thinking About the H1N1 Flu Virus and the Vaccine: It is not unusual for activity to increase as the warmer mont.. http://bit.ly/196L4E,himnmedia
3843099802,Influenza,0,"H1N1 flu stops Italians kissing saint's blood 
 (Reuters)
: Reuters - Fear of H1N1 flu will stop devout Neapolit.. http://bit.ly/sxawg",kpiersonz
4355945305,Influenza,0,"Study linking flu shots, swine flu raises concern abroad, prompt changes at home http://url4.eu/W3R7",CharlieMorris09
4356012001,Influenza,0,#yourlame if ur scared as hell about catching swine flu but dnt use condoms and aint scared of STDs...dumbass,RealTrillPhyl
3843489007,Influenza,0,FIRE DEPARTMENTS - Concerned with Swine Flu? http://tiny.cc/8DLC1 Order Info:Distrib Name C Eden ID# 6754618,C_Eden
3843682504,Influenza,0,Precautions key in swine flu prevention (The Katy Times): As another school year begins the concern over the H1N.. http://bit.ly/oAKrN,SwineInfluenza
4358684911,Influenza,0,H1N1 Controversy? : An unpublished study out of Canada claims that getting the seasonal flu vaccine could incre.. http://bit.ly/u8YiK,11AliveNews
4359138208,Influenza,0,"swine flu, bird flu (from chickens) and mad cow disease. damn farmers, stick to fuckin ur sheep!",justsamantics
4359712912,Influenza,0,@MrsLoulou I plan on getting a flu shot this year but no one in my fam will get the H1N1 shot. That thing is a freak experiment.,anchorandsage
4359948414,Influenza,0,"Have to get my flu shot tommorow, oh the irony after getting over what was most likely the flu.",FlipFlopsChels
3849595403,Influenza,0,Bird flu: FG pays N631m compensation to poultry farmers - Triumph: Bird flu: FG pays N631m compensation to poult.. http://bit.ly/172xUK,Flu_News
3849849302,Influenza,0,RT @HorrorMovies: Is it Bird flu? Swine Flu Or are you infected and soon to be a zombie? Check the chart to be sure! http://bit.ly/wSwEM,screenrant
3849998406,Influenza,0,RT @screenrant (via @HorrorMovies): Is it Bird flu? Swine Flu? Or are you soon to be a zombie? Check the chart! http://bit.ly/wSwEM,briantruitt
4362385714,Influenza,0,"#school #news Be prepared for flu, not alarmed - Rapid City Journal: Be prepared f.. http://bit.ly/qnN4u
 #H1N1 #swineflu",Fluffy_A_Bunny
4364007003,Influenza,0,"I'm supposed to get my flu vaccine next week but hell no! I'm not getting it, the last time i was stuck in bed, sick as fuck for 3 weeks.",laura221b
4364942005,Influenza,0,Getting flu shots for the kids? 9-years-old and younger will need 2 shots this year. http://tinyurl.com/ycepzo2,brookbanktv
3851293600,Influenza,0,"@ramahkid don't worry about it, Jews can't get swine flu ;)",callmeamydesign
3851421612,Influenza,0,"has started parent's night - and is getting the bubonic plague, er swine flu presentation right now. #fb",frumpymudgeon
3852255108,Influenza,0,Start of new school year and fear of swine flu pandemic - Ennahar (http://cli.gs/s2MRG) #swineflu #H1N1,TND_Crisis
3852554511,Influenza,0,Swine flu? What swine flu? I heard this rumor that people were getting this strangely named disease...,cougtweets
3852695010,Influenza,0,Getting off plane to literally get on same plane and sit in same seat. Also. hope swine flu kills me.,hp1703
3852816814,Influenza,0,"Just4Fun: H1N1 flu stops Italians kissing saint's blood 
 (Reuters)
: Reuters - Fear of H1N1 flu will s.. http://bit.ly/sxawg",Pulverman
3855369205,Influenza,0,I can't believe all the hoopla about bird flu and do you rememberpig flu?  Alot of barking from poodle dogs?  Ruff Ruff,SeattleRedBeard
4367127101,Influenza,0,Now main stream sources are reporting that flu vaccinations actually INCREASE chance of getting Swine Flu: http://bit.ly/esRnu,KorenWellness
3855467707,Influenza,0,Is a Swine Flu Outbreak Getting Close? Ask Your #iPhone  http://post.ly/4QE9,justinjtsang
4367638011,Influenza,0,@b_club Cant believe I am up this early. Better RnG now cuz I have a full day ahead ! Getting Flu shot.,YellowRoseofTX
4367686511,Influenza,0,"Report Raises Fear Flu Vaccines May Interact: In unpublished data, Canadian researchers are suggesting seasonal.. http://bit.ly/3KymWu",MedicalFeed
4368162704,Influenza,0,New Blog Post Worldwide bird flu death toll is rising http://tinyurl.com/ybkp42y,RevHealth_Blogs
3859312905,Influenza,0,@torrisstoked I'm not scared about the swine flu. Fuck pigs. And the flu.,elgatomeow
3861228808,Influenza,0,BIRD FLU: Compensation Paid to Poultry Farmers: GLOBAL - Summary of Bird Flu / Avian Influenza related news from.. http://bit.ly/3zV23R,thepoultrysite
3861325906,Influenza,0,BIRD FLU NEWS Researchers Seek Better Vaccine Procedure To Combat Flu (source: Science Da.. http://tinyurl.com/l7euyu FOLLOW ME,warrenmichaels
3862840308,Influenza,0,Indonesia: Bird flu virus attacks vaccinated chickens http://bit.ly/9s6tZ,Crof
4370335906,Influenza,0,Swine Flu Paranoia Getting Out of Hand  http://tinyurl.com/ybrce8n,RavenLurks
4370359707,Influenza,0,"@ChiNurse glad to hear it, you getting flu and H1N1 shot?",reikifurbabies
4370398807,Influenza,0,"RT @PeterSGreenberg: H1N1 is back, but travelers don't have to be afraid. Practical tips and common sense flu advice: http://bit.ly/cfvtd",AllianzAssistUS
4370399301,Influenza,0,"Does Seasonal Flu Shot Double Chances Of Swine Flu?: 
FLU SHOT STUDIES CAUSE CONCERN LEARN MORE IB News &ndash.. http://bit.ly/3UjwTm",IBnews
3865081406,Influenza,0,Travelling to Mexico and concerned out swine flu or kidnapping? we can assist in a risk assessment and security   http://tinyurl.com/ngexvj,Security_news
3866053405,Influenza,0,breakingflunews.com Swine flu fear hits Queen visit - BBC News: stv.tvSwine flu fear hits Que.. http://bit.ly/HxOy2,breakingflunews
4373898901,Influenza,0,Here's a good one - getting a flu shot may increase the risk of getting H1N1! http://bit.ly/4wJ6RW,bjrosen
4755526304,Influenza,0,Reading about H1N1(Swine Flu) and getting the facts...http://bit.ly/OsQzr,dwill3423
3869932311,Influenza,0,"THIS is why I refuse to vacation in Mexico!  Bird flu, Montezuma's revenge, swine flu,  and now hijackings!  http://bit.ly/FgBft",ericwinegardner
3870085308,Influenza,0,"Fighting Flu Without Big Gun: The Obama administration, worried that people could fall ill with swine flu before.. http://bit.ly/1fyTGo",Dubli4U
3876160909,Influenza,0,"Air Kisses, Hugs, and Other Ways to Avoid Getting Swine Flu http://tinyurl.com/mz82s9 #swineflu #h1n1",SwineFluNewsUSA
3871511401,Influenza,0,Worried about Swine Flu? Wondering what you can do to protect or take care of your kids? RT the CDC's info brochure: http://bit.ly/76KyV,homeworkcoach
4376522800,Influenza,0,Nationally Recognized Physician Says Consider Carefully Before Getting The Swine Flu Vaccine  http://bit.ly/3NRogt,PeainthePodcast
4376678306,Influenza,0,Bengals worried about swine flu http://is.gd/3FEgB,Enquirer
3872056913,Influenza,0,Worry about swine flu? Q&A related to 2009 H1N1 Flu (Swine Flu) &You can be found at the CDC website: http://www.cdc.gov/h1n1flu/qa.htm,CompassMemorial
3872064414,Influenza,0,http://bit.ly/hSfyN Anxious parents clamour for flu advice - National: Anxious parents clamou.. http://bit.ly/198xCa,flu_sg
3872866808,Influenza,0,Blogging `CIDRAP: ERs Fear Fall Flu Surge' #swineflu #H1N1http://tinyurl.com/lexj7q  @CIDRAP,Fla_Medic
4377769308,Influenza,0,Fear over H1N1 detection brings down swine disease samples - DVM 360 : http://bit.ly/SrxT6 #H1N1 #Flu,flu_realtime
3873879707,Influenza,0,"World News With Charles Gibson
				 / 
				Getting Through Flu Season - http://tinyurl.com/ktaujb",PigFluVaccine
3874271600,Influenza,0,Mont. bird flu test includes kid pond | KXNet.com North Dakota News - KXMC: Mont. bird flu test includes kid pon.. http://bit.ly/uwSiI,H5N1news
3874288814,Influenza,0,WSAZ: Don't Fear the Unknown: Local Swine Flu Victims Speak Out http://bit.ly/31tCBh,WSAZnews
3874440913,Influenza,0,"Swine flu apps you'll want on your iPhone: If you're worried about the swine flu, keeping up to date on the latest news  http://url4.eu/P9r2",technolustnews
3874691309,Influenza,0,"Swine flu apps you'll want on your iPhone: If you're worried about the swine flu, keeping up to date on the late.. http://bit.ly/sOS3Q",glfceo
3874920904,Influenza,0,"Swine flu apps you'll want on your iPhone (CNET): If you're worried about the swine flu, keeping up to date on t.. http://bit.ly/1aOuc2",SwineInfluenza
3875106407,Influenza,0,"I am thinking my car has caught ""Hamthrax"" (Swine Flu) since it has symptoms like the shakes, overheating, and low levels of energy. HA ;)",CarsonCase81
4382821004,Influenza,0,Just got a flu shot from Dr. LeVasseur while hanging out in the kitchen... Did I mention I'm deathly afraid of needles?!?!?,imkatethegreat
4383757802,Influenza,0,"LOL... RT @so_amused  I have the flu. Not sure if it is swine, bird, Asian or Mexican. I'm not blaming anyone. ~ GregFitzShow",koogmo
4384600807,Influenza,0,"#school #news H1N1, Seasonal Flu Vaccine...Who's Getting It? - WITN: H1N1, Seasona.. http://bit.ly/f7HRA
 #H1N1 #swineflu",Fluffy_A_Bunny
4385077501,Influenza,0,Fear fear fear that flu http://bit.ly/108Cs5 #h1n1 #flu #vaccine,scottynz
3877335102,Influenza,0,H1N1 flu spreads quickly: More people are getting sick from the 2009 H1N1 virus also called the swine flu than e.. http://bit.ly/xRtfJ,clantonadv
3878288413,Influenza,0,Businesses Wary of Severe Swine Flu: A new survey shows that most U.S. businesses are concerned that swine flu w.. http://bit.ly/g74Go,nolasaintsfan_
3878569211,Influenza,0,RT @CIDRAP: Providers having trouble getting seasonal flu vaccine http://bit.ly/pbJWc,speckhard
3880311407,Influenza,0,pharma forecasts expecting to make $4 billion this year (up from 2.8 B last year) because of swine flu.  altruistic?? playing on fear...,kimberdawn
3880592301,Influenza,0,#swineflu New Jersey Swine Flu Warnings - Labor Law Talk Blog: The current concern of OSHA&#39;s is the.. http://bit.ly/3Xrxi9,H1N1swineflu
3881488712,Influenza,0,"Air Kisses, Hugs, and Other Ways to Avoid Getting Swine Flu: That poses particular problems .. http://bit.ly/N98zh http://bit.ly/LO8MJ",Mr_Bill_Jr
3881877907,Influenza,0,Bahrain paramedics demand H1N1 danger money: Health chief confirms request amid growing swine flu fear among fro.. http://bit.ly/zeKam,MetroDubai
4392882512,Influenza,0,#school #h1n1 #news Zambian local gov't bans gathering amid flu concern - Xinhua: Zambian local gov&#39;t bans gathering http://url4.eu/WkbB,Fluffy_A_Bunny
3885870010,Influenza,0,"RT @weirdralph Doctors have found a cure for Swine Flu. It's an oinkment. In related news, Bird Flu can be tweeted the same way.",DickAmateur
3886133714,Influenza,0,@SamDanskin I DONT HAVE THE FREAKIN BIRD FLU,RicanNina16
3886320810,Influenza,0,"Ouch! =&gt; Doctors have found a cure for Swine Flu. It's an oinkment. In related news, Bird Flu can be tweeted the same way. (via @weirdralph)",RickOpp
4394150408,Influenza,0,Taking last year's flu shot  might give you twice the risk of getting Swine Flu! http://bit.ly/3ssJnY,CuttingEdgeNews
4394572404,Influenza,0,"If you're thinking of getting a flu vaccine, you will want to watch... http://bit.ly/zwEyD",EmbraceHealthyU
3886404201,Influenza,0,"Great idea!! RT @WayneElsey: We ""flu proofed"" our office yesterday and getting all associates flu shots! We want a healthy team!",lmlTN
3886607907,Influenza,0,Worried about Swine Flu? Wash your hands!! www.antisepticausa.com,virablock
3886616412,Influenza,0,"Worried about swine flu?  French authorities want to ban kissing so no more ""French Kissing"".  A healthy immune system is your best defence.",amoils
3887142814,Influenza,0,Pregnant women in the U.S. will begin getting swine flu shots this week. #swineflu #H1N1 http://ow.ly/oO5U,bweikle
3887385004,Influenza,0,This officially makes me a little nervous about swine flu http://tr.im/yl17,AlysonS
3888361306,Influenza,0,is contemplating NOT getting a flu shot just to get a week away from work. Is that bad?,JMBurkSays
3888413214,Influenza,0,Swine Flu epidemic getting out of hand!   http://twitpic.com/h7028,timothygates
4397328212,Influenza,0,Getting my free flu shot on friday,rlblais43
4397602204,Influenza,0,Canadian Study: http://bit.ly/5u03M Getting a flu shot last year could double the risk of contracting swine flu this year,ruthannhogue
4398426201,Influenza,0,My avatar got the bird flu,dgmeventsbytye
8490676111,Influenza,0,Bird And Swine Flu - The Complete Survival Guide. http://bit.ly/4pgE5N,healthandfit
4403419701,Influenza,0,"Army issues hand gel, cough orders in flu fight: FORT JACKSON (AP) &mdash; Soldiers in boot camp are getting so.. http://bit.ly/DdBgO",philstarbrk
4403572905,Influenza,0,Health: Swine Flu Worried Well Warning - http://fwix.com/share/9_c244831216,PhillyWire
3891704608,Influenza,0,"RT @justinkeller: Difference between Swine Flu and Bird Flu?  Bird Flu requires tweetment, Swine Flu requires oinkment. *RIMSHOT!*",thepact
3891952212,Influenza,0,"RT @justinkeller: Difference between Swine Flu and Bird Flu? Bird Flu requires tweetment, Swine Flu requires oin.. http://bit.ly/BdjBe",JonKeel
3892279911,Influenza,0,Getting my flu shot. Fun times.,MsCharlotte
3892541908,Influenza,0,David Brandt's Blog - The Clarion Ledger &gt;&gt; Flu bug: Is Ole Miss finally getting over the hump? http://bit.ly/kbrpB,olemissbuzztap
3893076009,Influenza,0,RT @GovSteveBeshear http://twitpic.com/h7pet - Getting flu shot from Lt. Gov. Mongiardo: 09-10-09,KR_Middleton
3892950310,Influenza,0,RT @GovSteveBeshear: http://twitpic.com/h7pet - Getting flu shot from Lt. Gov. Mongiardo: 09-10-09,neil_arnett
4405795813,Influenza,0,Is thinking I have the wine flu; Not enough wine to kill this cold!,kjreeves7
3894924105,Influenza,0,Awesome stuff. RT @GovSteveBeshear: http://twitpic.com/h7pet - Getting flu shot from Lt. Gov. Mongiardo: 09-10-09,gotreadgo
3895518608,Influenza,0,Washington Health Department Concerned But Not Tracking PAX Flu [Pax] http://ow.ly/15Oxr2,MostlyMushrooms
3897211404,Influenza,0,http://www.swineflunews.org/ You wanna get scared a bit? By the crazy Swine Flu news of the New World Order Crowd??? - Resist the Jab! ! !,papamartin55
3897987308,Influenza,0,"People will line up like sheep to get the H1N1 flu shot without thinking or researching it. I'm not getting it, for very good reasons.",Hollowman1956
3897991013,Influenza,0,BIRD FLU NEWS 'Dung Of The Devil' Plant Roots Point To New Swine Flu Drugs (source: Scien.. http://tinyurl.com/q6adez FOLLOW ME,warrenmichaels
3899048713,Influenza,0,Don&#39;t Fear the Unknown: Local Swine Flu Victims Speak Out http://bit.ly/2r7LJh,ikeepearthgreen
4424215102,Influenza,0,"""But I'm exotic!"" ""And so is the asian bird flu.""",tawnilescher
3901364007,Influenza,0,"King County Health advises getting flu shots early 
http://bit.ly/c2uMj",cmvreporter
3902043713,Influenza,0,U.S. Urges Getting Regular Flu Shot ( http://bit.ly/xC6tV ),brandongraham
3902489107,Influenza,0,Vemma Distributors AP Poll: Seniors most interested in swine flu shot: Americans are getting m.. http://bit.ly/oaqRy,VemmaDistributo
3904618514,Influenza,0,I am getting my first flu shot tomorrow. I'm kinda nervous. Should I be nervous?,rant_diva
4430841811,Influenza,0,@ameyawarde I'm not getting a flu shot. Frankly I'm not worried about it.,novelideas86
3905196208,Influenza,0,NewStream ©: Prevention Matters: Companies Concerned Swine Flu Could Affect ... http://bit.ly/1IqLhM,greychampion
4433088409,Influenza,0,every few years people are afraid to buy meats because of some flu.,ISetItOff
4433727801,Influenza,0,well dam.. does my twitter page hav bird flu and I just not know it yet?,Mupharious
3910428400,Influenza,0,"""You got the common cold? We got the Bird Flu."" - Gucci",mfastow
3912129105,Influenza,0,BIRD FLU NEWS Vaccination Of 70 Percent Of US Population Could Control Swine Flu Pandemic.. http://tinyurl.com/l8uqw2 FOLLOW ME,warrenmichaels
3912292505,Influenza,0,"Investors gain as biotechs climb with flu fear: ... whose shares have languished over several years, get a decen.. http://bit.ly/3nKFBp",NippertheMouse
3916411203,Influenza,0,Video: Swine Flu Vaccine Running Behind Schedule: US Government health agencies are getting prepared for the new.. http://bit.ly/Us2w6,hamako27
3919678212,Influenza,0,Food Industry | The Swine Flu Supermarket Outlook: I was reminded just how worried some people ar.. http://bit.ly/2qIV2C,WHRefresh
3919747314,Influenza,0,Swine Flu Vaccine: Leaked letter reveals concern of neurologists over 25 deaths in America - http://bit.ly/sfb23,livewell4life
3919873905,Influenza,0,Some Churches Drop Handshaking For Fear Or Swine Flu http://bit.ly/12YIgX,redblogroll
3924554714,Influenza,0,Swine Flu Shot Gives Fast Protection: Adults will be protected from swine flu 8 to 10 days after getting a singl.. http://bit.ly/3RN2mB,BFreeNow
3920743602,Influenza,0,News : 'Flu situation getting worse' (http://bit.ly/13ssLM),indiareporter
3927590305,Influenza,0,FYI--Southwest Airlines is preventing the spread of swine flu by keeping cabin temperature @ 50 degrees and getting rid of blankets.,GwennRobinson
3927955801,Influenza,0,"Reading: ""Investors gain as biotechs climb with flu fear | Reuters"" ( http://bit.ly/kgfeH )",mvakil
3937364812,Influenza,0,Getting a presciption filled at walgreens...wondering if i want a flu shot. i mean not today of course bc its bday.,ThatsWhatBSaid_
3938272105,Influenza,0,@ujjaldosanjh Why worry? RT @cheeky_geeky Swine Flu: What Every American Should Know http://tr.im/ywrK #elxn41 #cdnpoli #h1n1,fpenkala
4436528903,Influenza,0,Swine Flu vs. Bird Flu vs. Zombie Flu http://bit.ly/1CtVDj #humor #news #hashnews #cool,dennissweatt
4436825111,Influenza,0,5 Tips In Preventing Catching The Swine Flu- The swine flu has scared many people recently because of the potential... http://bit.ly/17LbYn,kledyus
4436973510,Influenza,0,"Flu Officials’ Message: Don’t Blame Shots for All Ills: Some will die, miscarry or have a stroke after getting .. http://bit.ly/MjpRY",fluarticles
4437029213,Influenza,0,"Flu Officials’ Message: Don’t Blame Shots for All Ills: Some will die, miscarry or have a stroke after getting .. http://bit.ly/2UQBJJ",fluvirus
4437131309,Influenza,0,"Don’t Blame Shots for All Ills, Swine Flu Officials Say - Some will die, miscarry or have a stroke after getting th... http://ow.ly/15RwB5",JennyTone
4438169105,Influenza,0,"http://bit.ly/4ngDZN Worried About Swine Flu?: Forum member tina2008 writes, “I am getting .. http://bit.ly/3bHR1h",swine_flu_pro
4438412807,Influenza,0,Western Herald » Blog Archive » Swine flu is nothing to worry ... http://bit.ly/Uy27F,tommmi
4438476511,Influenza,0,Western Herald » Blog Archive » Swine flu is nothing to worry ... http://ow.ly/15RxdG,YourDNAknows
4438775208,Influenza,0,@Eve_Venn I'm fine. No flu attacking me. But nervous 4 tonight. the #housecuddy  thing. Cuddy is back. Uff a lot of things.,kimi_kirtee
4439654413,Influenza,0,@lewiswebb @giacavalli there were actually swine flu parties a few months ago -- people thinking they should catch it to get it over with,kaigani
4439810609,Influenza,0,RT @SamChampion: we're getting our seasonal flu shots on the air tdy!!! ( i usually get one evry year..this yr its on the show),JayKnightPhotos
4440747200,Influenza,0,#SwineFlu Pilgrim slumps on swine flu fear hits Saudi - Reuters http://ow.ly/15Ryo0,SwineFluMedNews
4440790207,Influenza,0,Bit flu-y so consoling myself with Bird portraits in the garden - a chance to try out the EOS remote shooting softare,jamessodenphoto
4441040914,Influenza,0,Don't Rely on Rapid Swine Flu Tests: Your Health May Be in Danger|If you think you're getting an accurate answer .. http://oohja.com/xphz,flu360
3940607614,Influenza,0,What is the difference between Bird Flu and Swine Flu? For bird flu you need tweetment and for swine flu you need oinkment #jokes,GVprintman
3940611710,Influenza,0,"Adults will be protected from swine flu 8 to 10 days after getting a single shot of the H1N1 swine flu vaccine, U.S. trials show. Results of",diet_newbie
3940664605,Influenza,0,Twitter needs to kill these auto follow bots. I'm tired of mentioning something and then getting follows from bots. Now its swine flu bot.,cjakec87
3941052205,Influenza,0,"Fluheadlines People worried about swine flu swamp Neb. ER: OMAHA, Neb. (AP) — Officials at the Nebra.. http://bit.ly/3bCphb",Fluheadlines
3941351005,Influenza,0,"Getting a flu shot for Le Baby - haven't had one in 20 years. Walgreens is a hell of a lot more convenient than doc's ofc. And freaks, FTW!",Irant
4441465509,Influenza,0,"I hope u mean pussy cat!!RT @geeforestt: LmaoRT@bobbyjee:#9jajoke ​Mad cow(no beef), Bird flu (no chicken)n now Swine flu(no pork)...gue ...",Salaminous
4441660804,Influenza,0,Mass. Freshman Dies From Swine Flu At Ohio College: He was only at college for a few weeks getting ready for th.. http://bit.ly/je3IR,fluvirus
4441661413,Influenza,0,"You are at increased risk of getting swine flu if you HAVE taken the seasonal flu shot according to an ""unpublished canadian report"".",aaronmagoffin
4442164700,Influenza,0,"my cat is dead cause they getting flu, i dont know i fell so sad right now.",sabrinakiki
4442282013,Influenza,0,RT @ChrisCuomo: we are getting flu shots on the show this morning. yay? &lt;---- YuuuPPie.. Jejjejje,ContrerasRafael
3945393506,Influenza,0,RT @teamoncology It is important to get flu vaccine if you are a cancer patient with getting active treatment. I ... http://twitzer.com/MlVC,propacil
3948574305,Influenza,0,gotta get up early for church and flu shot and while I'm getting a needle shoved in my arm I'll just think about how much #davidcookrocks,Mlinak8
4445141911,Influenza,0,"The world is worried about H1N1, Bird flu, Swine flu. But Swines and burds are having a tough time today in Delhi.",india_curry
4445632402,Influenza,0,"This fall, remember that frequently washing your hands can significantly reduce your chances of getting the cold or flu (H1N1 or other).",sesdermaUSA
4445649913,Influenza,0,"The media has me so scared of a swine flu outbreak, I had to stop watching 'The View'! (modified from Larry the Cable Guy) #tcot",editedforbias
4446020307,Influenza,0,Back from my dr's appt.  It was short and sweet.  I got a flu shot & will be getting the pig flu shot this month as well.,kcenia
4446445402,Influenza,0,RT @dcagleWant to avoid getting Swine Flu? Read this humor column by Will Durst http://bit.ly/NIhFv,DBonny
4447163104,Influenza,0,Worried about the flu? Did you know yoga can help stimulate physiological systems that are linked to the immune system? http://ow.ly/rkUl,lululemon
3958085413,Influenza,0,"French being asked to forego kiss: PARIS, Sept. 13 (UPI) -- Concerned about the H1N1 virus, or swine flu, the Fr.. http://bit.ly/2q2AkZ",fluarticles
4447279502,Influenza,0,.@megfowler You tell'em Meg - and - swine flu is no joke. I don't think people are getting it.,ellenrossano
4447382303,Influenza,0,Good to know RT @EliteTravelGal @lululemon: Worried about the flu? Yoga can help stimulate physiological systems linked to the immune system,mbrinkerhoff
4448062514,Influenza,0,getting flu shot (@ West End Medical Center in Washington) http://bit.ly/13p4Ld,tvol
4448327807,Influenza,0,Comment on Is getting swine flu a good way to lose weight? by ♫☮I like Korean food: It'll work... only negative.. http://bit.ly/1raGaB,HealthWebBlog
3961061610,Influenza,0,"RT @sohailanjum: first we had mad cow disease, then bird flu, next came swine flu & we're about to come under attack by monkey malaria",chimpocalypsnow
3961983210,Influenza,0,"@PigFluVaccine  If you're worried about the swine flu ""vaccine,"" then you need to watch this video, http://bit.ly/wNFMV plz RT, plz RT now",alexHroz
3963509100,Influenza,0,"If you are concerned about Swine Flu, and the vaccination, I can provided intriguing answers.",EasyGoingStan
3973417907,Influenza,0,How Worried Are You About Swine Flu? #asthma #swine flu #health http://bit.ly/vFwuy,guideasthma
3976568907,Influenza,0,"Precautions to keep newborn from getting swine flu:
http://bit.ly/3uKreK",SwineFluTimes
3977508504,Influenza,0,RT @DaivRawks: Bird Flu vs Swine Flu?  For Bird flu you need tweetment & for Swine flu you need oinkment.,Sandy3010
3977718407,Influenza,0,A pig fell in love wid hen.1 day they kissed.next day pig died of bird flu and hen died of swine flue.moral -no inter caste relationships,s4sukhdeep
4448655800,Influenza,0,"Some will die, miscarry or have a stroke after getting the swine flu vaccine, but the shot may not be responsible.",coolmann
4448788408,Influenza,0,Getting my flu shot at target on my lunch break. Oh joy.  http://myloc.me/OA3a,grumpybutt
4449642607,Influenza,0,Rational Moms: From Stats: Who Should Really Be Getting the Swine Flu Vaccine? http://bit.ly/198I95,skepblogs
4449925514,Influenza,0,"Proper sleep, exercise, eating whole foods rather than process foods, and staying hydrated are all great ways to avoid getting the flu!",StabilitySeattl
4450097310,Influenza,0,Are you getting a flu shot(s)? Some health care workers are thinking twice about that H1N1 vaccine. Scary stuff.,Jacquie_Posey
4450634012,Influenza,0,Just found out that certain schools are getting special flu shots. Part of a test. Does it include your child's school? Watch at 6.,news10nbc
3533598512,Influenza,0,Worried about swine flu virus? Product has been clinically & scientifically proven to strengthen our immune function. http://bit.ly/rukBG,DoctorGlyco
3982180105,Influenza,0,A flu expert says he's worried that H1N1 flu will peak in Minnesota before enough vaccine arrives... http://bit.ly/viItc,ABC6NEWS
3982612105,Influenza,0,"Ginger, tulsi, black pepper keep flu away: Ayurveda experts: Afraid of flu and other respiratory al.. http://bit.ly/FmGvO
 Mumbai Times",mumbaitimes
4454318002,Influenza,0,"The difference between bird flu and swine flu: with Bird Flu you need a tweetment, and with Swine Flu you need an oinkment.",mrm008
3983374100,Influenza,0,Tell 'Hot Button': Are you worried about swine flu? - http://fwix.com/share/31_ef8757ed8b,MemphisLocal
3983792411,Influenza,0,"Getting my flu shot today.  Love the fact that work makes it so easy, right next to the cafeteria in my building. :)",krafty
3983794607,Influenza,0,"RT @JodieCatton RT @mikebailey01 First we had mad cow disease, then bird flu and now swine flu. What is this? Farmageddon?",JohnsSonTony
3987062804,Influenza,0,Parents worried about swine flu risk at school http://bit.ly/P79Cj,seattlechildren
3987320412,Influenza,0,A couple places to avoid if you're worried about swine flu. http://bit.ly/JIMTu,5280Magazine
3987463812,Influenza,0,Okay I'm about 2 take a flu shot.. Yeah I'm kind of scared. : ( I need my mom 2 come hold my hand.. N I'm so 4real right now!!,Sean_Dockery
3988730312,Influenza,0,"BIRD FLU PILLS TO REACH DRUG STORES,http://bit.ly/18nGk5",dirmanmoiko
3991693213,Influenza,0,"@0b03tt3 Honestly, it probably is. But as far as I'm concerned, it's no worse than non-swine flu",QueenCelestyna
4464738303,Influenza,0,"BIRD FLU CONCOCTION 
http://bit.ly/KGieV",ENDORGANIZEDCR
3991796710,Influenza,0,wonders if China has the internet yet... or if I should assume death by bird flu or consumption by dragon.,Kbuggmusic
4467467704,Influenza,0,Are You Getting A Swine Flu Vaccination? Fewer Than You Think May Not. #asthma #health #swine flu http://bit.ly/bAO2v,guideasthma
3996159202,Influenza,0,"@mercola I sure aint getting a swine flu shot, after all I've read on yr website!Wish ppl like Dr. Sanjay Gupta on CNN were more up on this",hktom
3996182512,Influenza,0,whos getting the flu shot think I will load everybody up in the car and get it tomorrow,amycoon11
3996249306,Influenza,0,Battling a fever after getting the flu shot this morning... Sucks! Pats win helps though!,ClubGriff
3996954301,Influenza,0,"RT @lifeinthegalaxy @mercola ""re:getting swine flu vaccine. And no, I'm NOT getting one either!': THAT'S EXTREMELY NAIVE~VIROLOGIST",NrIsodera
3998973701,Influenza,0,RT @DrakesKnee girl do i want to F*** you?/is that twitter bird blue?/run thru model chick crews/and get around like bird flu &lt;--- LMAO,TheReal_KPatt
3999126007,Influenza,0,@ZoDogg34 The Bird Flu.,TheNoLookPass
3999630505,Influenza,0,"After Bird flu, Swine flu, its Monkey Malaria http://bit.ly/1EYshF",WeeksUpdate
4470718603,Influenza,0,Concern over local teen’s tragic death from swine flu http://tinyurl.com/ydazmlb,stgardner
