tweet_id,Label,Text
4092078501,0,Health Workers Concerned About H1N1 Virus: Experts tell doctors and nurses patients experiencing flu symptoms mo.. http://tinyurl.com/n9ljcr
4092610114,0,##Forewarning - FINALLY found INGREDIENTS #SwineVaccines (what the heck is bird flu (H5N1) doing in the vaccines??)  http://tcp3.com/khd6
4093119311,0,Having a person sick with the flu cough directly into your face gives you more than a 50% chance of getting sick  http://bit.ly/1YU9E
3706847109,0,"Worried about swine flu? Here are 10 things you need to know: Since it first emerged in April, the global swine .. http://bit.ly/3zz0D"
3707554211,0,"RT @JustAskOmar: Worried about swine flu? Here are 10 things you need to know: Since it first emerged in April, the global swine .. http://b"
3708133302,0,3rd grade plant structure. x blades cd key download runescape bot with scripts getting past fortiguard flu like sym http://mybookface.ne ...
3708864014,0,Well-summarized guideline on #H1N1! RT @SwineFluNews Worried about swine flu? Here are 10 things you need to know http://bit.ly/xoIr4
3709814400,0,@Amy_E_W the doctor on GMTV said it isn't as bad as the winter flu and that people shouldn't be so worried !
4097577801,0,We're getting flu shots NOT made in MN. What's wrong with OUR flu shots? http://www.startribune.com/lifestyle/health/59729242.html?
4097842506,0,Portland (ME) Press Herald:  State outlines priority list for getting swine flu vaccine . More #Swine Flu #news - http://tinyurl.com/lwe3fk
3710638702,0,LinkedIn users -Concerned with H1N1 Swine Flu? http://tiny.cc/8DLC1 Order Info:Distrib Name C Eden ID# 67546
3710685009,0,"High School Football teams, coaches -Concerned with H1N1 Swine Flu? http://tiny.cc/8DLC1 Order Info:Distrib Name C Eden ID# 67546"
3711045411,0,"If he pushes flu shots, I would be afraid to take them. Who knows?"
4103409206,0,bird flu beat freestyle coming soon i fuck wit gucci aka the blizzard so much ice make u just faint(uh) ice attack!!!!!!
3711819606,0,"Canadians ambivalent about getting flu shot: poll: Canadians aren't clamouring en masse for.. http://bit.ly/Lj1yM
 http://bit.ly/1Y7RsT"
3711699710,0,Case of H5N1 (Bird Flu) and H1N1 (Swine Flu) Co-infection Found in Egypt- http://www.ubalert.com/a/9452
3712437707,0,Difference btween Bird Flu & Swine Flu? Bird Flu: need tweetment; Swine Flu: need oinkment.
3712193213,0,Canadians ambivalent about getting flu shot: poll  (www.Dinovici.com)
3712901208,0,This is the pic of bird at purdue with swing flu that fell from tree... Can you say death. Even birds get killed here http://mypict.me/vHyw
4108058414,0,"going for a little run, getting my flu shot, going to the grocery store, then dinner and game watching time! war eagle yay"
4109031200,0,Thinking my flu shot has made me a little droopy.
3275013810,0,Bird Flu http://bit.ly/3hBTLO
3713145107,0,For those of us who worry about bacon flu:  Dr. Gupta offers advice to parents on H1N1  http://tinyurl.com/mkvuc8
3713568913,0,"@surlepont Don't worry, you will get an email from the Health Center once flu shots are available sometime in September."
3713592614,0,"#h1n1 #swineflu Re: Egypt: Italian suspected of swine flu and bird flu: H5N1/H1N1 VIRUS CO-.. http://bit.ly/2llBti
 #news"
3713595708,0,"#h1n1 #swineflu Re: Egypt: Italian suspected of swine flu and bird flu: AVIAN INFLUENZA, HU.. http://bit.ly/Ojn8J
 #news"
3714637107,0,OKLAHOMA CITY (AP) — The one of director Oklahoma's largest local health departments says swine flu state's most immediate health concern.
3714040610,0,"Rome Sept 2, 35 year-old Italian tourist is 1of 3 people believed to been infected with AH1N1 virus or swine flu as well as H5N1 virus Bird"
4112974407,0,I'm getting long-winded. Flu shot made me do it.
4113550111,0,"Pls RT HELP, EVERYBODY! Let's save the hog farmers by getting the word out that YOU CANNOT get H1N1 flu from pork! #H1N1"
4113637812,0,"RT @thedailybeast Why You Love Being Scared of Swine Flu: You loved the original, get ready for Swine Flu 2: The Reve.. http://bit.ly/16hkq8"
3714152402,0,has bird flu had any effect on twitter versus Facebook?
3715576701,0,Karen Hoyle From my friend Debbie - The difference in bird flu and swine flu? Bird flu you need tweetment and sw.. http://bit.ly/DtpyW
3715563508,0,getting a flu shot and all bandaged up- then barneys til class :)
3715930304,0,via sciencemag.org: Specious Report of Bird and Swine Flu Co-infection: An Egyptian news stor.. http://bit.ly/4r25sM
3717623601,0,Cool Stuff: When birds and pigs collide: A report of people being infected with both bird flu and swi.. http://bit.ly/1eUxWW
3718198400,0,Getting flu shots with bill and Joanna then shopping
3718301412,0,"More concerned about dog flu and my dogs catching it than I am about swine/seasonal flu, says the sick girl  http://tinyurl.com/lklnz7"
3718447005,0,Poll: 50% of England\'s Docs Fear Swine Flu Vaccine http://twurl.nl/ezww62
3718474814,0,RT @tweetmeme We need a swine flu newsroom-concerned citizen w/actionable advice to our government.  All could heed. http://bit.ly/D3rK2 ...
3718672307,0,"#h1n1 #swineflu Re: Egypt: Italian suspected of swine flu and bird flu: niman wrote:There s.. http://bit.ly/5TFrr
 #news"
4126683310,0,Sporting News: Florida's Meyer concerned about flu bug http://bit.ly/2QGG03
4127252700,0,#swineflu Florida's Meyer concerned about flu bug - LongIslandPress.com: Florida&#39;s Meyer concerned .. http://bit.ly/v2pfq
4127582814,0,Florida's Meyer concerned about flu bug (AP) http://ow.ly/15PZkg
4127924110,0,Florida's Meyer concerned about flu bug http://bit.ly/19J3bV
4132053607,0,RT @KySportsRadio Three Florida football players have H1N1 flu and Gator staff worried about outbreak according to Orlando Sentinel
4128336001,0,"Soulja Boy- ""Swag Flu"" feat Birdman & Gucci Mane: 

								Soulja Boy- ""Swag Flu"" feat Bird.. http://bit.ly/3knMmL"
4128525704,0,CRAZY!! RT @KySportsRadio: Three Florida football players have H1N1 flu and Gator staff worried about outbreak according to Orlando Sentinel
4132745804,0,Faith Conquers Fear of Swine Flu for Fans of Naples&#39;s Patron Saint http://bit.ly/132cVl
4132855708,0,"Florida's Meyer concerned about flu bug
http://www.runningfansite.com/fdn/19744"
4133072607,0,Faith Conquers Fear of Swine Flu for Fans of Naples&#8217;s Patron Saint: A singular announcemen.. http://bit.ly/19eGLq via NYTimes.com
4133241811,0,"Faith Conquers Fear of Swine Flu for Fans of Naples's Patron Saint: New York Times Anxiety over swine flu, which.. http://bit.ly/4aJPnV"
4134587008,0,How concerned are you about twitter flu?
4134677710,0,@twittjail How concerned are you about twitter flu?
4134973411,0,Your guide to getting through this flu season unscathed - USA Today http://bit.ly/19Ss5Z
4135454414,0,Your guide to getting through this flu season unscathed http://bit.ly/lWq8x
4135758801,0,Your guide to getting through this flu season unscathed - USA Today: KLEWYour guide to getting through this flu .. http://bit.ly/19Ss5Z
4136531006,0,Your guide to getting through this flu season unscathed http://bit.ly/6Cfdz
4137501905,0,RT @todayspolitics Your guide to getting through this flu season unscathed #politics http://bit.ly/sc0ZM
4137978111,0,"Double Ouch! Now, it's PI. That's like full on bird flu hemorrhoids!"
4138178408,0,"Foreclosure panic a bit like swine flu: lots of fear mongering, but little
substance. Natl foreclosures DOWN 13% from last yr, nil in Manh."
4140051414,0,Fwd: U.S. health workers worry about swine flu vaccine | Reuters -... http://ff.im/8rVBl
4140418105,0,City Of Minneapolis Braces For H1N1 Virus: The city of Minneapolis is getting ready for the H1N1 flu virus. The .. http://bit.ly/3UmLWK
4140747112,0,Students worry about contracting flu on crowded buses http://tinyurl.com/n3tztp
4143482312,0,That fetching forehead patch is useful after all: RT @BiolSciNews: Attractive birds more immune against bird flu http://ow.ly/pAWV
4143783510,0,"BIRD FLU NEWS Study Details Pathways To Flu Virus Exposure, Validates Preventative Measur.. http://tinyurl.com/lya8ad FOLLOW ME"
4143796709,0,"Florida's Meyer concerned about flu bug (AP): The Florida Gators got a round of flu shots Sunday, the latest pre.. http://bit.ly/1lWXC6"
4143837907,0,Faith Conquers Fear of Swine Flu for Fans of Naples's Patron Saint - NYTimes.com http://ff.im/-8srfw
4145448210,0,@ BiolSciNews: Attractive birds more immune against bird flu http://ow.ly/pAWV http://ow.ly/15Q6rz
4147948408,0,The swine flu is nothing to worry about. Download my free manual on naturally preventing and remedying the ailment http://bit.ly/5Y6Ar
4148055514,0,"#swineflu FOX News Poll: Americans Worried, But Not Panicked About Swine Flu - FOXNews: guardian.co.ukF.. http://bit.ly/130a49"
4148845605,0,"#SwineFlu FOX News Poll: Americans Worried, But Not Panicked About Swine Flu - FOXNews http://ow.ly/15Q8bL"
4149361511,0,RT @RickBakas: Your guide to getting through this flu season unscathed http://usat.me/?36314100 from @USAToday
4150114401,0,Like I've Said B4. I feel Much of this Swine Flu Rhetoric Coming From Obama is A Smoke N Mirror Tactic. It is a Fear Tactic 2 Pass ObamaCare
4150759201,0,College football: Florida&#39;s Meyer concerned about flu bug: None of the Gators have had a confirmed case of s.. http://bit.ly/USp3D
4150759201,0,College football: Florida&#39;s Meyer concerned about flu bug: None of the Gators have had a confirmed case of s.. http://bit.ly/USp3D
4150759201,1,College football: Florida&#39;s Meyer concerned about flu bug: None of the Gators have had a confirmed case of s.. http://bit.ly/USp3D
4150759201,1,College football: Florida&#39;s Meyer concerned about flu bug: None of the Gators have had a confirmed case of s.. http://bit.ly/USp3D
4151152610,0,"If the FDA bans chicken due to bird flu, an FDA agent can eat a dead body & get its memories & the agent's partner's a fat guy? That's Chew."
4151152610,0,"If the FDA bans chicken due to bird flu, an FDA agent can eat a dead body & get its memories & the agent's partner's a fat guy? That's Chew."
4151152610,1,"If the FDA bans chicken due to bird flu, an FDA agent can eat a dead body & get its memories & the agent's partner's a fat guy? That's Chew."
4151152610,1,"If the FDA bans chicken due to bird flu, an FDA agent can eat a dead body & get its memories & the agent's partner's a fat guy? That's Chew."
4151750811,0,@Tastelikecrazy not getting swine flu nor regular flu shot either.
4151956912,0,Don’t fear the flu http://www.eyeweekly.com/style/wellness/article/71764
4151987307,0,"Swine Flu, Bird Flu and BSE: Three Legacies of Factory Farming http://bit.ly/192NPF"
4152362007,0,Worried about the flu? Find out more information at  http://www.nyu.edu/flu
4152362802,0,"The Fear of the Flu: 
Pandemic diseases, due largely to their alarmist and apocalyptic propaganda, have reduced .. http://bit.ly/10o214"
4152567312,0,Would people be as concerned about Swine Flu if it were called Bacon Flu instead?
4152578810,0,"Latest: ""Florida&#8217;s Meyer concerned about flu bug &#8211; The Miami Herald"" http://tinyurl.com/nxgq5p"
4152733603,0,Florida's Meyer concerned about flu bug (AP) http://cli.gs/rrEmA
4153110100,0,Poll Question: Are you worried Indiana won’t receive enough of the H1N1 flu vaccine?
4156041010,0,Not only do we spend time protecting ourselves by getting screened regularly but with flu season fast approaching... http://bit.ly/Aj8FA
4156655300,0,"Gators' Meyer concerned about swine flu
http://www.ncaafootballfansite.com/fdn/19859"
4156664814,0,"Florida’s Meyer concerned about flu bug: GAINESVILLE (AP) — The Florida Gators got a round of flu shots Sunday, the late http://url4.eu/UXML"
4157180202,0,"FOX news poll: Americans worried, but not panicked about Swine Flu (H1N1) http://ow.ly/qjQY"
4157590610,0,"@Musiccitygal nevr smoked. it came on in March & nevr left. No fever, just constant cough w/chest tightening lk U're getting flu-but no"
3722618112,0,"#h1n1 #swineflu Re: Egypt: Italian suspected of swine flu and bird flu: Now that ProMed has.. http://bit.ly/FqU0h
 #news"
4158113206,0,Study: Flu can cause heart attacks: Heart patients who catch the flu may have more to worry about than just a fe.. http://bit.ly/95h5z
4158568510,0,"Getting a warm blanket. Still getting over the flu, and the rainy weather is not helping. Kerrrrchooo!"
4158957207,0,"I feel like I'm getting sick, the week before vacation.  If I have a choice, I'll take the Swine Flu over the Bird Flu...pork &gt; chicken."
4159159008,0,"Global Health: Egypt's Swine Flu Fear and Pig Slaughter Proves Costly: 
Egypt's completely unneces.. http://bit.ly/RiTKN"
4159264002,0,"@krystalr_28 It was so hyped to begin with, especially when you consider how many people die from the ordinary flu. Media fear mongering."
3722619106,0,"#h1n1 #swineflu Re: Egypt: Italian suspected of swine flu and bird flu: Shasta123 wrote:I t.. http://bit.ly/3ID03q
 #news"
3722630809,0,RT @HighlyExplosive: i swear im not getting no swine flu vaccine...they can kiss my ass
3727563003,0,New blog post: Madtv: Sesame Street - Bird Flu http://bit.ly/SRoKJ
3728600110,0,Swine flu jab link to killer nerve disease: Leaked letter reveals concern of neurologists over 25 deaths in America  ... http://shar.es/LSUa
3730171113,0,Interesting story on DIY on #H1N1 flu at http://tinyurl.com/mkvuc8. Short edition you dont have to worry
3730690010,0,#h1n1 Health experts fear flu onslaught - Canada.com: Health experts fear flu onslaughtCanada.comMost cases.. http://bit.ly/bvNDf
3731451009,0,Get your flu shot to avoid getting everyone sick or possibly killing the elderly and sick.
3732162313,0,Re: Egypt: Italian suspected of swine flu and bird flu: H5N1/H1N1..     (http://is.gd/2PEw1)
3733199109,0,Worried about swine flu this season? Read this and relax:http://tinyurl.com/rxe9ml
4165105700,0,chance of getting Swine Flu on my UK trip: 17%. chance of @quarrygirl getting it: 17% chance of us infecting each other: 30%. fucking great.
4165105700,0,chance of getting Swine Flu on my UK trip: 17%. chance of @quarrygirl getting it: 17% chance of us infecting each other: 30%. fucking great.
4165105700,1,chance of getting Swine Flu on my UK trip: 17%. chance of @quarrygirl getting it: 17% chance of us infecting each other: 30%. fucking great.
4165105700,1,chance of getting Swine Flu on my UK trip: 17%. chance of @quarrygirl getting it: 17% chance of us infecting each other: 30%. fucking great.
4166862704,0,@cocolee117 I'm wearing mask 2day 2. Don't worry sweetie. 保持好心情最重要哦，加油加油，我们一起战胜flu！！！
4166862704,0,@cocolee117 I'm wearing mask 2day 2. Don't worry sweetie. 保持好心情最重要哦，加油加油，我们一起战胜flu！！！
4166862704,0,@cocolee117 I'm wearing mask 2day 2. Don't worry sweetie. 保持好心情最重要哦，加油加油，我们一起战胜flu！！！
4166862704,1,@cocolee117 I'm wearing mask 2day 2. Don't worry sweetie. 保持好心情最重要哦，加油加油，我们一起战胜flu！！！
4166862704,1,@cocolee117 I'm wearing mask 2day 2. Don't worry sweetie. 保持好心情最重要哦，加油加油，我们一起战胜flu！！！
4166862704,1,@cocolee117 I'm wearing mask 2day 2. Don't worry sweetie. 保持好心情最重要哦，加油加油，我们一起战胜flu！！！
4166862704,3,@cocolee117 I'm wearing mask 2day 2. Don't worry sweetie. 保持好心情最重要哦，加油加油，我们一起战胜flu！！！
4166862704,3,@cocolee117 I'm wearing mask 2day 2. Don't worry sweetie. 保持好心情最重要哦，加油加油，我们一起战胜flu！！！
4166862704,3,@cocolee117 I'm wearing mask 2day 2. Don't worry sweetie. 保持好心情最重要哦，加油加油，我们一起战胜flu！！！
4167167110,0,Fear Flu - http://tinyurl.com/mxwfqw
3733930304,0,(AP) - Humans may not be the only ones guarding against swine flu when influenza season hits. Pigs could also be getting new vaccinations.
4169867105,0,"http://bit.ly/4ngDZN Hansen: Fear of H1N1 flu worse than illness, so far: The H1N1 virus. Wh.. http://bit.ly/h7jCD"
3734972109,0,"#h1n1 #swineflu Re: Egypt: Italian suspected of swine flu and bird flu: Shasta123.. http://bit.ly/Wi0WB
 #news #pandemic"
3734978611,0,"#h1n1 #swineflu Re: Egypt: Italian suspected of swine flu and bird flu: A recent .. http://bit.ly/xqncP
 #news #pandemic"
3734989112,0,"Just heard 3 plp died this wkend in San Diego w/ swine flu, ages 28, 22, 61. All had ""other medical conditions"" - hmmm. makes me nervous"
3735278110,0,"Swine flu is a two way street. 

http://tinyurl.com/l2cyym

Finally someone is thinking of the little piggies!!"
4170584209,0,"will not be getting a swine flu vaccine. In fact, if someone wants to GIVE me swine flu, I'll show all you pussies how harmless it is. Dare?"
4170675609,0,"Bird flu, you get tweetment. Swine flu, you get oinkment. Thanks. Good night."
4170694212,0,"New Topic: ""Debate: Should you be forced into getting a flu shot?"" just got posted: http://trim.su/14Ji"
4170851905,0,BIRD FLU NEWS Tips to fend off the season flu and H1N1 virus (source: wtopnews.com) http://twurl.nl/wgwotr FOLLOW ME
4171104813,0,"@Norbtek i think we're getting both forms of vaccine on campus. Regular flu shot is today, swine flu later this month"
4171284212,0,Getting my first ever flu shot today. I really hope it doesn't make me sick.
4171725313,0,"Not getting a flu vaccine cuz I don't care if I die of swine flu. I promise to not spread it around, tho"
3735900407,0,How worried should we be about swine flu and the upcoming winter? http://tinyurl.com/l6zdq7
3736222107,0,The Canadian Press: Lung damage in fatal swine flu cases more bird flu than seasonal flu: expert [Neuron Culture.. http://bit.ly/AJELH
3736543803,0,Lung damage in fatal swine flu cases more bird flu than seasonal ... - The Canadian Press: 570 NewsLung damage i.. http://bit.ly/14DCNo
3736602006,0,"so there's bird flu , swine flu and mad cow disease. Thank u lord for atleast leaving the fish alone..."
3736944009,0,"RT @BearTwinsMom: Okay friends, who is getting the H1N1 and reg flu shots? I am not into mainlining mercury into mine nor my kids' systems."
3737018809,0,Whos getting the Swine Flu shot????
3737309610,0,Photo: Swine Flu vs. Bird Flu vs. Zombie Flu!!! via DeadDog. http://tumblr.com/xvt2yic6e
3737314706,0,Is anyone else wondering what Miss Piggy is thinking about swine flu?
4174021707,0,"Breaking Flu News - Hansen: Fear of H1N1 flu worse than illness, so far http://bit.ly/4GtKH2"
3737690800,0,@peterfacinelli dont worry customs is really iffy about live animals and bird flu and all. I`m sure they`ll send him back :)
3738307005,0,swine flu is also going through the school district. its basicly the flu out of season (not during flu season) nothing to worry about
3738423214,0,"#h1n1 #swineflu Re: Egypt: Italian suspected of swine flu and bird flu: H1N1 – Pa.. http://bit.ly/oIAnR
 #news #pandemic"
4176952010,0,@GuadalupeC00 Avian [bird] flu is H5N1 whilst swine flu is H1N1. Different classification= Different virus. Read Mutant by Peter Clement.
4177533512,0,"TIME: Pandemic Panic: Learning to Live with Fear of the Flu
http://bit.ly/19uPJ5"
4177734206,0,Pandemic primer: Learning to live with fear of the flu | http://su.pr/1DahFr
4177770213,0,"I'm getting sick and No Justin, its not swine flu!!  My sinuses are on fire, sore throat, dizzy, coughing up phelm - Respiratory Infection."
4177886205,0,"Getting ready to take both kids by myself to get their flu shots, oh the merriment!"
4177918602,0,RT @TIME: Pandemic primer: Learning to live with fear of the flu | http://su.pr/1DahFr
3741183708,0,No Need to Fear: The Swine Flu Toy is Here! http://bit.ly/3ayxtb
3741991607,0,"Getting annual flu shot is everyone's ""patriotic duty,"" says Governor http://bit.ly/9EyBh #H1N1"
4296908102,0,"Flu Update:
What's the difference between Bird Flu and Swine Flu? 
For bird flu you need tweetment and for swine flu you need oinkment!"
3742315006,0,RT @KapioNewspaper College students — worried about the swine flu? E-mail us at kapio@hawaii.edu.
3742315006,0,RT @KapioNewspaper College students — worried about the swine flu? E-mail us at kapio@hawaii.edu.
3742315006,1,RT @KapioNewspaper College students — worried about the swine flu? E-mail us at kapio@hawaii.edu.
3742315006,1,RT @KapioNewspaper College students — worried about the swine flu? E-mail us at kapio@hawaii.edu.
3743242709,0,RT @MarcScott: What is the difference between Bird Flu and Swine Flu?
3743242709,0,RT @MarcScott: What is the difference between Bird Flu and Swine Flu?
3743242709,1,RT @MarcScott: What is the difference between Bird Flu and Swine Flu?
3743242709,1,RT @MarcScott: What is the difference between Bird Flu and Swine Flu?
3743906609,0,"@LauraDark wow, me encanta esa, pero escucha tambien hit that, es buena o bird flu ¡¡¡ soy fans jajaja"
4298068705,0,"I'm getting a flu shot. God, I hate needles."
4298278007,0,That H1N1 vaccination smacks of I Am Legend RT @cre8tivelygiftd: All that I've read about flu vaccinations made me deny getting a shot today
3744633506,0,"In case you missed it, the Health Department is getting money for swine flu vaccines: http://patch.com/Ohu"
3744761103,0,RT @ashleyladd: What is the difference between Bird Flu and Swine Flu? For bird flu you need tweetment and for swine flu you need oinkment.
3744818905,0,swine flu?!?!?!? im scared that ima get it. im bou to go get that vaccine!! im scared of shots tho :} !!!!!!!!!
3745496700,0,@NeoThermic It doesn't matter how many studies when so many are concerned there is a link. You won't get me or my kids to take flu shots.
3746268604,0,"#mkt JPMorgan Death Rate Swaps And The Swine Flu ETF: First Mad Cow Disease, Then Bird Flu, Now Swine Flu. P.. http://bit.ly/njRAx"
3746638506,0,"Heart Disease Patients Need Swine Flu Shot - We are all concerned about the possibility of contracting swine flu, b... http://ow.ly/15NFva"
3747667414,0,@Geek2Nurse At work they have us sign a waiver before getting the flu shot that it may cause G-B syndrome.
3748100014,0,"We should be worried about obesity,hypertension,diabetes and smoking because they cause CV death. Swine flu is nothing compared to them..."
4301121007,0,WFP Concern about early surge of swine flu puts vaccine timing issues on the table: TORONTO - In the face of .. http://bit.ly/E04bc
4301237412,0,Concern about early surge of swine flu puts vaccine timing issues ... http://bit.ly/Tk53V #swineflu #vaccine
4301366814,0,no more sharing. i'm so not getting the swine flu.
4301471811,0,"A free flu shot, swag bag, MEETING LL COOL J, getting my tooth fixed, visiting with Susan, and riding the train... http://bit.ly/35B9ub"
4301792704,0,@iShatara I'm out by the airport waiting on the lady w/ the bird flu-lol we will be there shortly
4308665301,0,Who's Afraid of the Flu? (source: TIME) http://hatamal.com/99c90f
4304735505,0,"its parent company, Baxter International (the company which apparently sent the Bird Flu virus to Europe by accident). She has also filed"
4304778905,0,"It's important to protect yourself from the flu, but should you be concerned about your dog? Find out at 10 on our sister station, the CW 15"
4304915103,0,Sean Hannity Tells Seniors that Obama is denying them Swine Flu ...: The talk radio fear mongering over healthca.. http://tinyurl.com/lnzz2d
4305242106,0,College Safety 101: Swine Flu: Life as a college student is hectic enough. Now you have to worry about staying s.. http://bit.ly/3XWwr1
3750864803,0,"OMG, I am getting so sick of this H1N1 or whatever it is (Swine Flu).  People are WAYYYYYYY overreacting.  Seriously."
3750872512,0,"First it was Bird Flu a few years ago, now it is Swine Flu, in a few years from now, it is going to be Cat Flu or something rediculous."
3753012002,0,@carista gastric flu :( Wat has expensive cars got to do wif DSLR cameras? U thinkg of getting cam?
3754828314,0,Swine Flu vs. Bird Flu vs. Zombie Flu-Make certain to read the cures... http://bit.ly/nmGQp
3755060702,0,"Some Alarmed By Swine Flu Pandemic Bill: With concern about a resurgent, more powerful swine flu this fall, ques.. http://bit.ly/bXSlv"
3755283907,0,Comment on Is getting swine flu a good way to lose weight? by Sexii Mexicana: That is the most craziest thing i .. http://bit.ly/GCOEd
3757226209,0,"MA is thinking to pass  1.Mandatory quarantine 2.forced entry into homes 3. mandatory flu shots 4. $1,000 pr day fine and jail time  WOW!!"
3757235303,0,@denisepowell They did have this worry where the infectious swine flu could impact this cold season a whole lot worse than the seasonal cold
3757280909,0,genail RT @foncati Swine Flu vs. Bird Flu vs. Zombie Flu http://bit.ly/18XlyM (via @caiobcosta)
3758232607,0,RT @LynzMichelle: Swine flu paranoia getting out of hand? http://twitpic.com/gfky1
3758409614,0,"HAHA! RT @brunozepelini Swine Flu vs. Bird Flu vs. Zombie Flu http://bit.ly/18XlyM (via @foncati,@caiobcosta)"
3758439609,0,Gawker &gt;&gt; Swine Flu Imperils Times Trend Piece Topic [Hugs!] : Is the Times getting cute with us?.. http://cli.gs/apySB
3758952902,0,"45% of Canadians  plan on getting the swine flu vaccine, compared to 60% of Americans. http://bit.ly/q9Pek"
3761338512,0,"@larryseltzer @timoreilly That's pretty good, but how about this one? Best try at getting the swine flu http://twitpic.com/4as6q"
3762962903,0,found the curte for bird flu! boise state wooooo
3764154502,0,Worried about Swine Flu? Wondering what you can do to protect or take care of your kids? Check out CDC's info brochure: http://bit.ly/76KyV
3764275702,0,BS I am not getting the swine flu shot too new not enough data! My son who was born healthy got his vaccines @ 15 months & woke up Autistic!
3764350111,0,Swine Flu vs Bird Flu vs Zombie Flu http://post.ly/416X #Infographic
3765567614,0,"actual quote from University Health Services swine flu email:""drinking alcohol doesn't kill influenza."" if it did, UW wouldn't have to worry"
4314635207,0,At work. Getting a flu shot later. I think it is awesome when the church comes together and serves. Regardless of denomination. Awesome!
4314882202,0,Swine Flu can now be cured... by using an oinkment. Got Bird Flu? Tweet it the same way. Check your farmacy for supplies.
4317748505,0,"RT @AmyVernon: Getting my flu shot. Have you gotten yours?? [no, I rather went through one real - that swine one.. http://bit.ly/bpYRh"
4317835111,0,Anyone thinking about getting a flu shot on campus might want to reconsider- the lines almost out the door...
4317940704,0,is feeling A Bit Woozy - (getting my flu shot today) I HATE NEEDLES! ... http://lnk.ms/0XsLw
4318027302,0,Attn: Baltimore media: GBMC's CEO getting seasonal flu shot Thurs at 1pm in surge tent outside Emergency Dept.  Doc will be aval for flu Q&A
4318285903,0,"You tweet bird flu, and you use oinkment for swine flu - grammar school humor!"
3772017609,0,Glaxo Smith Klein getting dividends on risky flu vaccine http://bit.ly/QQSPM
3772335208,0,"New York Times ""Fear of a Swine Flu Epidemic in 1976 Offers Some Lessons, and Concerns, Today"" May 8, 2009"
3773707214,0,New blog post: Fatal Contact: Bird Flu in America http://bit.ly/1jp2Pd
3774186710,0,CU confirms 4 cases H-1 N-1 flu. Also 85 possible cases.: University says it is not concerned about a possible s.. http://tinyurl.com/kwx8pz
4319956912,0,Just did my part to safeguard public health by getting my annual flu shot.
4320152309,0,RT @collegelifestyl @CollegeCandy:MSNBC says Swine Flu is getting dangerous on college campuses.Protect yourself!: http://tinyurl.com/d4obtm
4320621906,0,"RT @jazlai First we had MAD COW disease, then we had BIRD FLU, now we have SWINE FLU, HOLY COW, its FARMAGEDDON! (via John Lusher) -LOL"
4320643803,0,"RT @LisaMaatz CDC flu guide-biz ""should plan now 2 allow & encourage sick workers 2 stay home w/out fear of losing jobs"" http://bit.ly/6EMHR"
4320831110,0,#h1n1 #news #swineflu Re: Vaccine could be 'more dangerous than swine flu': Here's my worry about the vaccine. Won't vac http://url4.eu/VRg4
4321063114,0,Swine Flu: How to Live with Fear of Pandemic H1N1 Flu: http://bit.ly/19uPJ5
4321102311,0,Why is Bird Flu still a trending topic. I thought that was the Y2K of four years ago.
4321173406,0,thinking about getting a flu shot at work..hmmmmm
4321173406,0,thinking about getting a flu shot at work..hmmmmm
4321173406,1,thinking about getting a flu shot at work..hmmmmm
4321173406,1,thinking about getting a flu shot at work..hmmmmm
4322077514,0,This H1N1 Swine Flu thing is getting out of hand... http://twitgoo.com/3hmrp
4322480200,0,"Remember the Zebras Early Bird reg ends today! FMD, BSE, WNV, Hendra, Avian Flu, Exotic Newcastle, Nipah, VHD, CSF, Canine Flu, and more!"
4322520308,0,AVOID GETTING THE FLU by Avoiding Sugar! Sugar can significantly impair your immune function making you susceptible to flu infection.
3774264912,0,"Free Report:Anti-Viral Products to Beat Influenza, Swine Flu, Bird Flu and SARS: http://tinyurl.com/nhmwjm"
3776397104,0,Bird Flu rise due to commercial attempt to wipe out world chicken production on behalf of Tyson http://bit.ly/3P5oS
4323321705,0,"@nicki_nz Like these, keeps me informed. Some, I am way out of my depth but others I learn from. Bird flu, swine flu, tweet spots?"
4323339410,0,Untested Swine Flu Vaccine.........why would you give it to a toddler?  Would you let them play with broken glass? Some worry about autism?
3782433300,0,either Im in 4 the flu or I'm getting increasingly stiff footy post-match.either way its a struggle getting up from this soffa...
3782643411,0,Not enough masks: Union bigs complain city workers aren't getting proper swine-flu protection.New York Daily News. www.antisepticausa.com
3783621212,0,Ohio News- Pregnant women concerned after swine flu deaths http://bit.ly/2DUj5F
3783749907,0,Swine Flu vs Bird Flu vs Zombie Flu http://bit.ly/1JYmN4
3793726909,0,"RT @candicecpc Reasons to go #vegan, other than animal cruelty - to avoid: 1. Bacon flu 2. H1N1 3. Mad Cow 4. Bird Flu 5. Salmonella Do  ..."
3797042507,0,#SwineFlu Swine flu fear hits (my) home - New York Daily News http://ow.ly/15NWjs
3798584808,0,Swine flu fear hits (my) home http://bit.ly/4yXGfR
3799551705,0,Cruise Lines Cancel Mexico Stops Over H1N1 Swine Flu Worry (WGN TV Chicago): MIAMI (AP) -- Carnival Cruise Lines.. http://bit.ly/FjZ86
4330211503,0,Is China next stop for bird flu? - What is the Word: Is China next stop for bird flu?What is the WordAs indicate.. http://bit.ly/yj0tk
4330921405,0,"Thinking about getting a flu vaccination? Check this out! 
http://www.fluscam.com/Affidavit.html"
