,Tweet Id,Text,Username
355,811719432607268866,"Alzheimer's Or NPH: Both Can Steal Your Identity, But You Can Come Back From One",DriscollJedabe
356,902648102942904321,Alzheimer's: Landmark study unravels secrets of how brain cells degenerate https://t.co/w9wAflHfoV,NewswithRachel
357,905484108989681665,If you're up for the drive to a Chipotle tomorrow make sure to show this as you check out to support the Alzheimer's Association! 💜🌯 https://t.co/6H2DVUBUni,SigmaKappaLU
358,905479654798221314,YOUR HEALTH: Getting Alzheimer's at an earlier age https://t.co/2Ipmer3Wry via @wqad,WUADRC
359,902657518584946689,"THIS IS INTERESTING!
Alzheimer's Eye Test -
Count every ""F"" in the following text:
FINISHED FILES ARE THE RE
SULT... https://t.co/IWc9NV0A2P",danicoppernoll
360,813184049955164161,.@dianeako tells a poignant story about her daughter's acceptance of Popo's Alzheimer's disease https://t.co/btuF5NiZdF via @HawaiiIRL,AARPHawaii
361,902653370967756805,Algorithm could predict Alzheimer’s risk years before symptoms occur https://t.co/wzk4g3h7CE,CRPDisabilities
362,813208997402738692,"Most 'blockbuster' treatments for diseases like Alzheimer's fail, but here's why researchers aren't giving up hope https://t.co/9O3SRJUsmP",DrGurdeepParhar
363,903019739848507392,Study reveals what causes Alzheimer's and a drug that could stop it https://t.co/0KY2ozE33W via @MailOnline,magicdmw
364,811688838112415746,"@bradisterrific Bernie's socialist gulag plans! Bernie alzheimer's! you name it, we would have seen it.",eligit
365,905506247310319616,"Alzheimer’s disease can lead to several widely divergent symptoms and, so far, its various expressions have... https://t.co/OPJLcTAdmG",Developed_Mind
366,902674252725239808,"Sheriff's volunteers, officials find missing woman with Alzheimer's https://t.co/xBPV0E4hOy https://t.co/lu687CQW3h",filam707
367,905524000746602497,"The Smoky Mountain Alzheimer's Tennessee Walk is 10 Days Away on Saturday, September 16th at Tennessee Smokies... https://t.co/I0zu7Z3IFr",alzTN
368,811661225599741952,#5. on today's list: Create my new blog.  I am considering a working title: The Art of Alzheimer's.  What blogging application should I use?,Randy_Rambo
369,903019252772474905,"Azura Memory Care celebrated raising more than $100,000 for Alzheimer’s research. https://t.co/sG9jJrr4zj",WEAU13News
370,811754276498214913,"Dr. David A. Drachman, Alzheimer's researcher who founded UMass Medical School's neurology department, dies at 84 -… https://t.co/i9ULCJGai4",NeurosciView
371,813161303493709824,@SidusRS Alzheimer's or Dimentia? My grandma had Dimentia for a yearish before she died.  Its a real shitty thing 2 go thru that's a miracle,bigmanncc
372,905488963921698817,.Jontevlin shared that legendary Minnesota attorney Ron Meshbesher has been diagnosed with Alzheimer's disease: https://t.co/Kckm5feKd3,lex_data
373,811685259943223297,Great year-round tips and reminders from @TeepaSnow #dementia #Alzheimer #care #tips #techniques #skills #caregiving https://t.co/KjfBf4lUDY,MyAlzStory
374,811702437836967936,Join us for the Alzheimer's Community Care 20th Birthday Party on 2/8/17! Who doesn't like cake? #EndAlz https://t.co/SKqI07L9My,SusanKaplanHR1
375,811696307823751168,Help defeat dementia with Alzheimer's Research UK https://t.co/JSUQvnmn9U via @telegraph    R/T,SusanHankinson
376,811672249518456833,Scientists detail structure of molecule implicated in Alzheimer's disease https://t.co/px1bIorVH1,pbsmediashift
377,905489872915501056,Does Alzheimer's Dementia Cause Hoarding? - Alzheimers Support  https://t.co/EJgz2MTkU2,SandyAlz
378,903023481599746049,Diagnosing #Alzheimer's early helps protect a patient's financial well-being. #trust #estate #litigation https://t.co/Aa8eDbaGtl,MichaelHackard
379,811726952176451585,The Startling Change This Test Made for My Mom With Alzheimer’s https://t.co/vAf5syGQnz,LifesparkBeYou
380,811689580449579008,"Alzheimer's Or NPH:  Both Can Steal Your Identity, But You Can Come Back From One via @forbes https://t.co/iWy2GILj0A",alzcolorado
381,811744671235969024,Ultrasound Therapy for Preventing Brain Aging and Alzheimer’s https://t.co/KyW7cuhV7h,GPSforDNA
382,811724009624797185,"#civicjob #boston Programs Coordinator - Boston and North - Description:  Posted by: Alzheimer's Association, M... https://t.co/LMwQWFXqhE",civicboston
383,811760741023944704,Could new research on light-based therapy on mice provide hope for Alzheimer's patients? https://t.co/vXVVFux9eQ via @KQEDscience https://t.co/FegSlOyBnV,KQED
384,905457588619186176,New Alzheimer's research method uses muons https://t.co/GT1mXwMpOi #General_Physics_ https://t.co/dUGGYcfshS,robinravi
385,902667816901513219,Sky Apologises For Letting 72-Year-Old Alzheimer's Sufferer Pay £110 A Month For TV - HuffPost UK… https://t.co/9DVmH8xLKk UK News Health,media_en
386,811694366867628032,"When Alzheimer's Patients Say Mean Things, What do U do? https://t.co/EtK4kfYAS2 Ignore, Redirect or Validate but Don't Argue @ElaineColette",ElaineColette
387,905504639503749120,Thinking about signing up a team for the Walk to End Alzheimer's? Don't delay: https://t.co/xfxqKWMQCI #EndALZ #Walk2EndALZ https://t.co/9hGYS5YyCI,AlzFLGulf
388,813175612168957952,Best Alzheimer's Diet and Nutrition is Essential for Good Health - Alzheimers Support https://t.co/WustGIl13L https://t.co/qd68O3CrXz,SandyAlz
389,811662853719674886,CRAZY: Alzheimer's Association says mercury fillings and #aspartame are safe https://t.co/3NpXB9fsYi #dementia,NatHealth365
390,902667098618462209,"Alex told Jason to make Kevin feel like he's forgetting things and then suggest Alzheimer's. 
Seriously. Fuck. Her. #bb19",TheBBSurvivor
391,811739567418003456,Nebraska woman with Alzheimer's missing https://t.co/Z8K1bs2JJ5 #Nebraska,DennyTattoos
392,811664593063809024,It could be Alzheimer's creeping up on him. I think his family knows there is something wrong with him and try to cover for him. https://t.co/SfZOBgLefF,WonderWoman934
393,813230536319713280,@PHoey15 try that when your grandma has Alzheimer's and doesn't remember she asked you those questions. She thinks I'm still in school,BigGranes
394,811674091199623168,Alzheimer's hope in new memory-restoring drug - https://t.co/HljDpicz9X https://t.co/gcUKAoftNH,superfabis
395,811725224324530177,Want to lower your risks of Alzheimer's? One researcher thinks he may have unlocked some of the secrets to doing... https://t.co/ReTU6gcMLa,EastTennPBS
396,811718299264262144,Alzheimer’s Drug Shows Promise for Reducing Fibromyalgia Pain – National Pain Report https://t.co/Ta0kqmXZo9,deedeeb8
397,811721498046111744,Best Gifts for those with Alzheimer's Dementia - Alzheimers Support https://t.co/XzkFzNRBsi https://t.co/2jGNzLFjqD,SandyAlz
398,903018022088183808,Excited to meet with @RepAlLawsonJr's Jacksonville office to discuss Alzheimer's Disease initiatives and how he can help #ENDAlz @Alz_cnfl,Holler4Alz
399,902691445005570048,Don't Deny or Overlook Personality Changes that may signal Alzheimer's - Alzheimers Support  https://t.co/bkc1EPlike,SandyAlz
400,905504069040689152,Legendary defense attorney Ron Meshbesher struggles with Alzheimer's disease https://t.co/RQPjqZVOzo by @jontevlin,AJillSimons
401,903017567715041280,It benfits stemcell research for Alzheimer's *immoral acts 4moralReAsONs,254af3eb3b18423
402,902653213144260612,"Alzheimer's Disease: Communication Techniques for Caregivers https://t.co/53PdzCAheu #alz,#caregiver",DementiaToday
403,811756478486806528,All About #CurableVitamins: The effect of Vitamin E on Alzheimer's disease https://t.co/c8da0X48vj,CurableSmoothie
404,811729226617487360,Please help Faibury police find Nyla Stanton. She's 82 with Alzheimer's. https://t.co/8gPgOsAVpc,1011_News
405,902675053602627584,SoHoMiLL Keyless - Alzheimer's can't remember numbers. Keep them safe. https://t.co/VC7lcjqJUx https://t.co/erygddQYcE,SandyAlz
406,811698838536908800,7 The Seventh and The Last Stage of Alzheimer's dementia - https://t.co/8bIyjx12nw,SandyAlz
407,905542275308060673,Join us September 25th for a workshop presented by the Alzheimer's Association on knowing the 10 signs of Alzheimer's and Dementia. https://t.co/NKjGRAPPcM,MTPublicLibrary
408,811676368119492609,Queensland Brain Inst manages 7 PB of data in @Oracle Hierarchical Storage Mger to research treatment for Alzheimer https://t.co/CJKvNvFRV2,arnosergent
409,811725499760312321,I come home to knowing my grandpa had a heart attack in these past couple days....we can't even know cause Alzheimer's is A FUCKING KILLER..,sesvme
410,902673573218664449,Why We Must Attack Alzheimer's Disease on a Range of Research Fronts https://t.co/A003FKxmj7 https://t.co/PvYEP4NoYR https://t.co/PvYEP4NoYR,anniemsullivan
411,811723232676036608,Family is a huge part of #alzheimer success. Info (&amp; Schedule) from @AlzheimerNJ for support groups near you! https://t.co/8OvXsejW03 https://t.co/zlqqjs9x6G,Suvn502
412,813208628761137152,"The Alzheimer's Association presented its inaugural #LOLforAlzheimer's Event on September 17,… https://t.co/vNRgj4wo29",SusanScovill
413,811662549989072897,A friendly reminder of the holiday closures at the @AlzheimerDurham office next week.,AlzheimerDurham
414,905456072567263232,"Bradford's Alzheimer's Face it together group learn about adult safeguarding gr8 group, fantastic session empowering our communities https://t.co/UQ6H72FwRJ",PunnuNeena
415,905470005294370816,Alzheimer&amp;#39;s Disease Genetics: From the Bench to the Clinic - SFN - Scientific Research via BrainSights https://t.co/Bd2WZsP8vq,BrainSightsApp
416,811666997373206529,"The Noodles that Cause Chronic Inflammation, Weight Gain, Alzheimer’s and Parkinson’s disease https://t.co/d9NHlzjIbD",MoltsHK
417,902651624144949250,You Can See More: Alzheimer's: Landmark study unravels secrets of how brain cells degenerate https://t.co/y5c0LxIO5m,alamgir005
418,811713204703399936,"The one disturbing thought in Black Mirror's SAN JUNIPERO, and it's terrifying, is that Alzheimer's has yet to be cured",MrGlennMcQuaid
419,811747504593207298,Greendale man suffering from Alzheimer's receives outpouring of support: https://t.co/TVjUDr9yaL @BenJordan3 https://t.co/STBVBugZ2J,tmj4
420,902681817505046528,Sky Apologises For Letting 72-Year-Old Alzheimer's Sufferer Pay £110 A Month For TV… https://t.co/cyoMQXmTeZ,pharma_global
421,813232557882048512,@TheJackieCastro I'm a nurse and work with Alzheimer's residents. I receive blessings everyday from serving them. God Bless Her.,DebbyHarrison7
422,902654192459894785,The Validation Breakthrough with Simple Techniques for Communicating with People with 'Alzheimer's-Type Dementia' https://t.co/Af50hcZGf0 https://t.co/mn7WqPSKfc,SandyAlz
423,903022026297937920,Robots Powered by #ArtificialIntelligence Now Capable of Being 82% Correct While Detecting Alzheimer’s &amp; Depression https://t.co/wZa7w1yrsM https://t.co/CiWNYIoqwB,IndustryARC
424,813172066878967808,Eli Lilly's promising #Alzheimer's Drug Trial to Treat Mild #Dementia Fails Phase III Trials #Pharmacology https://t.co/NTJZfVapsQ,biotechinasia
425,902656663064272896,Targeting the DLK protein may protect against neurodegeneration associated with Alzheimer's disease and ALS. Find... https://t.co/1womCvDhdw https://t.co/H5Nunj66hh,Keith_Terry
426,811753574598381568,Emmerdale dementia episode praised by Alzheimer's Society https://t.co/9JKS8Ya7Rm,RikMakarem
427,902684726653276160,I would like to find the cure to Alzheimer's/ Dementia,JKayWilly
428,902653318648008709,"Calls for vulnerable to be better protected as 72-year-old with Alzheimer's pays £110 a month for Sky TV 

Media... https://t.co/IRH6Gf3Ljo",GwentandMore
429,905535196136697857,What is Dementia? What are the Causes besides Alzheimer's? - Alzheimers Support  https://t.co/VcssymAu3Y https://t.co/10RYYQz222,SandyAlz
430,903009136560001025,"To add to incompetence, emotional stasis, and vile right-wingery, we must add, what . . . insanity, early-onset Alzheimer's? #TheresaMay",drinckx
431,905457540292644864,Mayo Clinic Study of Thousands of Brains Reveals Tau as Driver of Alzheimer’s Disease https://t.co/A5fYDHqwKh,gdumith
432,811720328695189508,Study confirms 'sniff test' may be useful in diagnosing early Alzheimer's disease https://t.co/7VWLMjgKXv via @PsyPost,futurist3000
433,903009186430291987,How cool! It's awesome to see researchers finding steps to curing fatal diseases! #MM330 https://t.co/FEhZ3dskSZ,SEGalaszewski
434,811755358066712576,"Aluminum Causes Alzheimer's, a New Study in the U.K. Confirms https://t.co/mAAHdblACb https://t.co/3HhqNFYg1s",VernonDavis
435,811762248649703424,"Believe it or not, these games can be great tools for families living with #Alzheimer's.  Have you tried any of them lately? https://t.co/a0oiRMISgy",MeredithPond
436,811694373557719040,Strobe lighting provides a flicker of hope in the fight against Alzheimer’s https://t.co/cCXtH1et6n,renagh
437,902649159496454144,Fun Gifts for Seniors with Alzheimer's - Alzheimers Support https://t.co/7GZTX59qW8 https://t.co/PpqDBlouTY,SandyAlz
438,902663039387926529,Why We Must Attack Alzheimer's Disease on a Range of Research Fronts https://t.co/95EzdX9EYU,BIOCIENCIA2013
439,902675074750201857,More than 5 million Americans are living with alzheimer’s. (ALZ) - https://t.co/OpkOW0j76K #elderly https://t.co/YcHmB4QzmS,PainKickers
440,813234417485414405,The Internal Clock fails for those with Alzheimer's -   https://t.co/mOBRpzUxMi,SandyAlz
441,811770550431449088,"@Alyssa_Milano The poor woman,died due to the Alzheimer disease the day 30 of August of 2002 (was 89 years).",jjrbs
442,811726861319311360,I'm thinking geriatric raves ... Strobe light at 40 flashes per second might help ward off Alzheimer's disease.  https://t.co/KCmtaIfB5f,lotusctr
443,905459093590216704,Dementia symptoms: Eyes could be used to indicate early Alzheimer's disease https://t.co/QqsHL2ck1L,TheraBabyCare
444,811686538249502720,@ArvindKejriwal @BJPcentralmedia 'BOTH DON'T DISCLOSE' r u suffering from Alzheimer's??why is tyagi in judicial custody. any idea???,samirstweet
445,902691598462541826,Poor Sleep Raises Alzheimer's Risk  #healthyliving #healthtips https://t.co/OVg9TkUBqE,GreenideHealth
446,811765879163731968,"@gwfrink3 @SamEllison11 @JoyceCarolOates - Yes. His father had Alzheimer's, and he seems to be demonstrating early signs.",SeaRoses77
447,902686893644677120,#GreatEatsMe #SpeedeNews Alzheimer’s Breakthrough: This Essential Oil Drastically Reduces Agitation in 60% of P... https://t.co/kdckbCpMeZ,DeanOshiro
448,902683031550533633,"Women's Health News: Alzheimer's: Sex matters, but so does age https://t.co/CMjzsROfhx",MommyMakeoverCO
449,813216564602281984,Alzheimer's Can't Break a Family's Bond of Love @flosoftball https://t.co/t2ECdJuzwg Thank you @FloSoftball #endalz @alzassociation,kellirausch
450,811660825802981376,"His press release vs his ""idk wtf you're talking abt"" comment today. Senile, dementia caused by lack of sleep, or Alzheimer's? https://t.co/p5zcS2dyDh",LilEsBella
451,811679465684221953,Study Details Molecular Roots of Alzheimer’s https://t.co/8BM7sI4rsR,3210Ahsan
452,811679038523797504,"New Tool Detects Alzheimer's Earlier, Before Symptoms Appear https://t.co/mGsXQQLTKP https://t.co/MBlFoVNZl0",MHA
453,811753881222856706,"In 2015, 15.9 million family and friends provided 18.1 billion hours of unpaid care to those with Alzheimer's and other dementias #AskAlzGLA",AlzheimersLA
454,905538101950468096,Two sisters in Britain are among youngest to have Alzheimer's at age 6 and 10. https://t.co/712p77kBJB https://t.co/d6cJIQveF3,OCAlzheimers
455,902999762538041351,"He sounds like a 6 year old with Alzheimer, repeating everything and not knowing what's happening https://t.co/vLnb6U0Fjl",omar_em11
456,811685997100597248,Study details the molecular roots of Alzheimer’s disease  https://t.co/urcV4xRkSF,BrainstormPsych
457,811772250244468738,"@JonahHill The poor woman,died due to the Alzheimer disease the day 30 of August of 2002 (was 89 years).",jjrbs
458,811735370232696833,"When Alzheimer's Patients Say Mean Things, What do you do? - How to get a person living with dementia to stop s... https://t.co/MTxSiPXHMY",homehelpers4you
459,905463127579426817,"Retweeted JohnsHopkinsMedicine (@HopkinsMedicine):

About 5% of those with Alzheimer’s disease have early-onset,... https://t.co/l7troZ7lWs",swifttutors
460,902673734892261378,Sky Apologises For Letting 72-Year-Old Alzheimer's Sufferer Pay… https://t.co/yBwkLqWpwE https://t.co/PvYEP4NoYR https://t.co/PvYEP4NoYR,anniemsullivan
461,811708017670582274,"'Bacon', the Pig, Helps Alaskan Seniors with Alzheimer's - A therapy pig named ""Bacon"" has become a beloved fix... https://t.co/kmKclgNtPT",breakingnewsfo
462,811768239382495233,Fairbury police search for woman with Alzheimer's missing from hospital https://t.co/USillV5PdE,LJSNebraskaNews
463,811677983576588289,Acadia Pharmaceutical's Alzheimer's Drug Shows Early Promise in Phase 2 Study https://t.co/yDfw918vir,DeliveryDrug
464,905530643651715072,A world without Alzheimer's Disease. Read more or Donate at https://t.co/6MDzdwVWto @alzassociation #ENDALZ https://t.co/uMuyhZ53nK,EmceeSLIM
465,813172121518174210,Eli Lilly's promising #Alzheimer's Drug Trial to Treat Mild #Dementia Fails Phase III Trials #Pharmacology https://t.co/LWFyOcXREw,laxmionline
466,813169927259557888,#LED Light Therapy Helps The #Brain Fight Back Against #Alzheimer’s #LightTherapy https://t.co/ZXh8azuSm1,jmouta_pt
467,905470136244551681,"Alzheimer's is all around us, but the power to end it is within us. Register today for a #Walk2EndAlz in your area: https://t.co/LKmmdR5sro https://t.co/30oxi0hks2",alzIllinois
468,811676657769730048,"#health Newly discovered disease could hold key to Alzheimer's, Parkinson's – and even ageing https://t.co/ZNpxwfBZmc",iforg
469,902674985956892677,#Improv &amp; #Alzheimer's. Who knew? https://t.co/OqHSR6eT1S https://t.co/RVZWnqBWzi,powerprov
470,905444250049015809,Cannabinoids May Remove Plaque in Patients w/ Alzheimer’s: Researchers at @salkinstitute report promising results https://t.co/Z6eMd5ezQl,SevenPonds
471,902666256381304833,Helping the Person with End Stage Alzheimer's dementia to Eat - Alzheimers Support https://t.co/CbGdXTOYyR https://t.co/d1hzLIC8Om,SandyAlz
472,902665202424041473,"Register team to support the fight against Alzheimer’s in September’s Bayou area walk.

https://t.co/5CDSh8XuJy",trappauto
473,811693158463655937,"By raising important issues &amp; educating elected officials as an Alzheimer's Advocate, YOU can save lives. https://t.co/vb4loAPg3j https://t.co/Z6jDpQI5ZW",alzorswwa
474,811760179591069696,@JoyceCarolOates @JeffreyGuterman he's already forgotten to drain the swamp and lockup Hillary the evidence of Alzheimer's is growing.,onegoodmove
475,902666827720949762,signs of alzheimer's disease - Bing https://t.co/LZnmlFOZwj,GreeneGloriamg1
476,905532559383257091,Old cats meow more because they have kitty Alzheimer’s.,TrueAnimalFact
477,905484706346549249,"Alzheimer's is reversible. My conversation with one of the world's leading Alzheimer's researchers, @DrDaleBredesen  https://t.co/MocGrCihTB https://t.co/lJfG3KC3pp",jeffs2009
478,811670344855646208,"Sir Tony Robinson 'terrified' of getting Alzheimer’s after both parents die from disease 

If you are struggling... https://t.co/79i63e351D",Walesdementia
479,813221066101366784,These simple lifestyle changes can prevent or slow Alzheimer’s https://t.co/8x1jJ8wjsw,ballgroundrx
480,813171940768751617,"my grandpa has Alzheimer's &amp; doesn't really remember anyone anymore, but everytime he sees my grandma he says ""hey baby"" &amp; kisses her 😩💔",victoriaayorkk
481,813171444653944832,Vancouver researcher believes saliva test the wave of the future in Alzheimer's diagnosis and prediction https://t.co/ouagXk0bNn https://t.co/rYzbfKic7A,VancouverSun
482,811724588543541248,A 94-year-old grandfather dresses up as Father Christmas to raise money for Alzheimer's charity https://t.co/PkSt5xzwhd,StandexSystems
483,811688344979697666,"Rosemary extract in BudiBars = mental focus, sustained energy, &amp; slowed Alzheimer's onset! #SuperFood #EssentialOils https://t.co/MwiKyLZ0Bs",BudiBar
484,902660057229352960,"Just received an e-mail asking Could the type of shampoo you use actually cause Alzheimer's disease?
What do they... https://t.co/yXC4fERk7I",ChuckMcDonald67
485,813240032160952321,Older kidney transplant recipients more at risk of Dementia and Alzheimer’s disease https://t.co/ADTLylTe57,medicaldialogs
486,902649352555864064,"B.C. ""and Canada in general, is among the global leaders studying neurological conditions such as Alzheimer’s... https://t.co/lJ3k3ehUaf",alzmuskoka
487,905499045828988928,"'what are the 3 charities you support? Dementia, Alzheimer's and Edinburgh rugby?' 

aye cheers dad 😬🤦🙄",FifaH1907
488,811757297592631296,"Shawty fuck me like I’m your long time n***a 
Make ’em all forget you, they got alzheimer’s n***a",emmie004
489,811713054291402752,Loss of the sense of smell may be useful in diagnosing early Alzheimer's disease https://t.co/S5d9s13jWC @SelimYeniceri @mobygrapefan #brain,docmmiller
490,811673231530819584,An ingenious 'sniff test' could be useful in diagnosing Alzheimer's disease https://t.co/JGjaKfspmU https://t.co/MhxX1U2TVN,HPShopping
491,813193880246087680,So an old guy with Alzheimer's got lost and walked into my house today and we fed him dinner and some pie and it was the best Christmas ever,Cori_Krzan
492,811715721222766592,Protect The Human Brain From Cognitive Decline: How To Reduce Risk Of Alzheimer's Disease And… https://t.co/L9X4blQMfW #health #cancer,cancrdaily
493,811770884486733824,"@JoyceCarolOates @JeffreyGuterman I wish people would stop guessing if he has Alzheimer's, it belittles a horrible disease that ruins lives.",CanstrCa
494,811702712777572353,"RT  @pandoraskids: An estimated 800,000 Americans with Alzheimer’s are living alone.- Cure (cont) https://t.co/hG8h3uOCfd",850lee
495,811753807617073152,Ability to Recognize and Recall Odors May Identify Those at Risk for Alzheimer’s Disease - https://t.co/TMQTs2VZUK,FitMindsCoach
496,811693172946505728,Early intervention is key to tackling Alzheimer’s https://t.co/Ag3v1h4A90 via @FT,ReallyColor
497,813173482657873920,New study of Transcranial Magnetic Stimulation (#TMS) to treat #Alzheimer's looking for participants. Info at link - https://t.co/AYoLDD4mJc,AtlasPsychiatry
498,902674801558421504,Dr. Barbara Bendlin &amp; Dr. Shi-Jiang Li of @MedicalCollege collaborate to map brain changes in Alzheimer's disease https://t.co/HskF7SEqIM https://t.co/oQoWc7t96s,uw_medicine
499,902663089354670081,Sky Apologises For Letting 72-Year-Old Alzheimer's Sufferer Pay £110 A Month For TV - HuffPost UK https://t.co/9i9TfBKoZL Health CA,mediat_health
500,811735466579890178,Scientists make 'stunning' breakthrough in search for Alzheimer's treatment https://t.co/gOf2Xa5pDL degeneration in telomerasa production.,julianleosglz
501,905521178349064192,"Using advanced imaging analytics, machine learning was able to identify 84% of patients progressing into Alzheimer's https://t.co/YOmulmBEl6",initialstate
502,811688510126178305,Working at an Alzheimer's facility has really made me realize that I don't want to get old,RockSolio
503,902673319517925376,"For the fourth year, Pawlowicz Dentistry is participating in the Alzheimer’s Association Walk to End Alzheimer’s®... https://t.co/8YUTbgMRMs",PawlowiczDental
504,811773277089701888,@maryandlamar my mother died of Alzheimer's.She declared God is Good all day and night.,maryandlamsr
505,811669093631803393,Eloise Mikkonen Online Seminar on Alzheimer's disease: https://t.co/0zIGWGP4DJ via @YouTube,CrowdScience_
506,902674728812412929,"#Genes Raise #AlzheimerRisk In Some Women
Read More : https://t.co/PRxThbjCNK https://t.co/rcqdl3p3xM",vishwagujarat
507,902658543580532738,"I know you wish you never met me like Carl Thomas, try to forget me like Alzheimer's",JumpmanOG
508,811772213707870208,I believe Merkel is cognitively compromised - Alzheimer's or a form of FTD. Gov't officials should demand testing. Merkel face/eyes look ill https://t.co/7tdr48ihCi,AutumnRainTwo
509,905543894808461312,"Poor air quality postpones Tri-Cities Walk to End Alzheimer's: The Alzheimer’s Association, Washington State… https://t.co/Vtk0Wotra3",tricitieswanews
510,905538807432454146,Alzheimer’s Association leader hopes to broaden reach from Hudson base https://t.co/y2b3XBIV9s https://t.co/K97uBl4wqr,hudsonhubtimes
511,905461072026624000,Can we reverse Alzheimer's? @DrDaleBredesen's groundbreaking book (NYT bestseller) The End of Alzheimer's is out now https://t.co/2VsrhvFrjf,ItsJoBennett
512,905541817659256837,This Saturday is our Scoot to Boot Alzheimer's Ride.  There were 5 million Americans diagnosed with Alzheimer's... https://t.co/SQIOXiRJZh,HDBowlingGreen
513,902652112034709504,"Actress Joanne Woodward’s Memories of Paul Newman Stolen by Alzheimer's Disease in New City, New York https://t.co/nTPtfyWIQg",ParkerTrustLaw
514,811665804404125696,"Eating less can help slow aging, prolong your lifespan and even decrease the effects of diseases like Alzheimer's.”",wellhidfacts
515,905496987524583429,The Financial and Emotional Toll of America’s Alzheimer’s Problem - Yahoo Finance - 06/30/16 https://t.co/jc6ieh8TUw,AaronSkloff
516,905480223788904448,Upcoming Event: WWNF Golf Tournamnet - Benefiting Alzheimer's Gretaer Los Angeles - 9/11/2017  https://t.co/gmg9BHLzSY,Corona_Chamber
517,811741999137112065,"For predicting Alzheimer’s, the nose may know https://t.co/rjA4SLync2 via @nwtls",bkunkel3
518,811678930813984768,A person's sense of smell - or more precisely a lack of it - may indicate early stage Alzheimer's disease. https://t.co/KvBsuurac2 https://t.co/MFnyRxtaI0,StJoesHospital
519,902648342915584000,Every 66 seconds someone in the U.S. develops Alzheimer’s. Can you reduce your risk of it? https://t.co/01VWwqNfRD,SusanZingaroNYL
520,905477278762721280,"Having had experience of caring for someone with Alzheimer's, a lot of this stuff sounds like early Alzheimer's to me #Trump #POTUS https://t.co/b7PAh7TPDw",dwailes
521,905454069694812161,"""Bring awareness of what you do to the community!"" -Elaine Winter, Alzheimer's NJ https://t.co/ygSLLCeeSS",TheMRCC
522,811671986271383552,Scientists find increasing evidence that sense of smell declines in early stages of Alzheimer's. https://t.co/lrbHWaTMCf,JohnOssipinsky
523,813170898496798720,"@biancafortinn ""I read an article that said potters are more likely to get alzheimer's""",biancafortinn
524,905451812773351424,UNC researchers show how a cascade of events inside brain cells related to #Alzheimer’s can be stopped or reversed: https://t.co/CsFdECzgea,OwenMumford
525,811703554884898817,Emmerdale #dementia episode praised by Alzheimer's Society https://t.co/rSZHLkUAra,Angela_Moores
526,902684303540326400,Sky Apologises For Letting 72-Year-Old Alzheimer's Sufferer Pay £110 A Month For TV - HuffPost UK https://t.co/VsPEs6rPYX Health CA,mediat_health
527,905441737346338816,Metabolomic-guided Discovery of Alzheimer’s Disease Biomarkers from Body Fluid https://t.co/2esjwj8cnO,Neuroscience
528,905488455228039168,What you can do to prevent Alzheimer's | Lisa Genova https://t.co/NCBoki9sQG,RajivParsai
529,811762028322942977,"#MUSTREAD
@CFFBooks
❖TIME TO LET GO
Heartbreaking Alzheimer's #Drama
100+ ~5★Reviews
#ASMSG
https://t.co/zAzVfKQghy https://t.co/LxKgPvet5X",Tammysdragonfly
530,905482473319960576,Vive la evolution! Natural selection erasing Alzheimer’s and asthma from human genes – study https://t.co/rSByl0lJta https://t.co/H3BhdHUvmX,CliveAltair
531,905448253268692992,Can poor sleep lead to Alzheimer's? https://t.co/eACs7DPkr2,sleepthera
532,902682284071034881,Mark your calendar for the 2017 Walk to End Alzheimer’s at @LakeMetroparks Farmpark. https://t.co/uvK9k9fpnH,newsheraldinoh
533,813196909926031364,Can Coconut Oil Prevent Alzheimer’s? via @aplaceformom https://t.co/ZkhVNitJUi,coolasmolasses
534,905481978216054785,An Alzheimer's diagnosis doesn't have to mean an end to traveling https://t.co/8i9hG2jtkh via @alzassociation #Alzheimers #travel #dementia,theclarechicago
535,905450213283913729,Enter art in Alzheimer’s exhibit - https://t.co/RtXTjkCtcC #NewCanaan #Alzheimers @CarriageBarnArt https://t.co/vYvW4VEJSq,NCAdvertiser
536,811736546546171905,@JustAhna thanks for sharing.  A few still left.  Will donate proceeds to alzheimer research before xmas,closelookdesign
537,902649301993754633,Sky Apologises For Letting 72-Year-Old Alzheimer's Sufferer Pay £110 A Month For TV - HuffPost UK https://t.co/MEplx1j9O1 #Health UK,mediat_health
538,905530115471396864,How long will someone with Alzheimer's dementia Live?   https://t.co/ZTq6i3f0It,SandyAlz
539,811763500041334784,@michaelianblack I don't think he recalls the crap he says from one day to another. It's daily Alzheimer's. And makes him think he's honest.,MakingAmy
540,905515451001831424,"Is it Alzheimer's? Turn your worries into answers and help, says Dr. Michelle Papka. https://t.co/a4AAbeFxe3",TonyDearing
541,811684026134118400,apparently my uncle has cancer and alzheimer's. i'm only finding out because my dad is telling my mom on the phone and i'm overhearing her,h0neyr0sen
542,902654479815892992,"Alzheimer's Disease: Communication Techniques for Caregivers https://t.co/IIwKEyTlFM #alz,#caregiver",DrIreneRodway
543,811692724424306688,"Researchers at ISU have discovered a new biomarker that could play a big role in predicting Alzheimer’s disease:

https://t.co/9k5Pg4Sqy0",iowastatedaily
544,905502110023905282,Daily-living Virtual Assistant That Reads Emotions Being Developed for Alzheimer’s Patients https://t.co/9h5b1XfD3y https://t.co/4pfdNKyeBK,bionewsservices
